ASVs	bremen	brake	bremerhaven	helgolandT	helgolandS
ASV_4802	0.0	0.0	0.0	4.3	18.7
ASV_4811	12.0	6.7	3.3	0.0	0.0
ASV_4812	4.0	1.0	3.3	0.0	0.0
ASV_4821	0.0	0.0	0.3	0.0	0.0
ASV_4830	0.0	0.0	0.0	53.7	0.0
ASV_4831	0.7	0.0	0.0	0.0	0.0
ASV_4834	0.0	0.0	0.0	3.0	0.3
ASV_4836	0.0	0.0	0.0	0.0	1.0
ASV_4838	0.0	0.0	5.3	1.7	0.0
ASV_4844	0.0	0.0	0.7	0.0	0.0
ASV_4873	0.3	0.7	0.0	0.0	0.0
ASV_4894	0.0	0.0	0.0	0.0	0.7
ASV_4900	0.0	0.0	0.0	26.3	0.0
ASV_4915	0.0	0.0	0.0	0.0	0.3
ASV_4925	0.0	0.0	0.0	0.0	2.3
ASV_4926	8.7	1.0	3.3	0.0	0.0
ASV_4928	0.7	0.0	0.0	0.0	0.0
ASV_4957	16.0	63.7	79.7	0.3	0.0
ASV_4966	0.0	0.3	0.0	0.0	0.0
ASV_4977	0.0	0.3	0.0	0.0	0.0
ASV_4978	14.0	0.0	0.0	0.0	0.0
ASV_4991	0.0	0.0	0.0	11.3	0.0
ASV_4999	0.0	0.0	0.0	1.0	0.3
ASV_5003	0.7	0.0	0.0	0.0	0.0
ASV_5034	0.0	0.0	0.0	0.7	0.0
ASV_5040	0.0	0.0	0.0	2.7	0.0
ASV_5061	0.0	0.0	0.0	0.0	0.7
ASV_5086	0.0	0.3	0.0	0.0	0.0
ASV_5090	0.0	0.0	0.0	0.0	0.3
ASV_5098	0.0	0.0	0.0	2.3	0.0
ASV_5102	0.3	0.0	0.0	0.0	0.0
